time,area_name,lat,lon,rr,hu,qq,tg,tx,tn,fg,outbreak,cases
2005-05-01,Italy,41.28321702951927,12.539955424603267,4375.145,68.03005,248.56903,16.56118,22.104994,11.379162,2.5621045,0,0.0
2005-06-01,Italy,41.28321702951927,12.539955424603267,3273.274,67.17889,266.38318,20.165527,25.84991,14.920625,2.4409533,0,0.0
2005-07-01,Italy,41.28321702951927,12.539955424603267,3560.0095,64.060356,270.24167,22.266016,28.189617,16.800219,2.4797242,0,0.0
2005-08-01,Italy,41.28321702951927,12.539955424603267,7485.568,69.7389,219.98279,20.412243,25.781876,15.417852,2.383511,0,0.0
2005-09-01,Italy,41.28321702951927,12.539955424603267,8340.9795,76.308395,166.51242,18.333624,23.10866,13.946172,1.9854019,0,0.0
2005-10-01,Italy,41.28321702951927,12.539955424603267,10039.14,79.1039,108.526184,13.952679,18.08334,10.051439,1.9245975,0,0.0
2005-11-01,Italy,41.28321702951927,12.539955424603267,12188.461,76.3337,72.28408,8.574752,12.177589,5.083637,2.128658,0,0.0
2005-12-01,Italy,41.28321702951927,12.539955424603267,10948.742,73.40827,54.07016,3.997544,7.4648414,0.6860785,2.276814,0,0.0
2006-01-01,Italy,41.28321702951927,12.539955424603267,5595.868,75.18267,69.09819,3.0955021,6.7221174,-0.3172046,2.180081,0,0.0
2006-02-01,Italy,41.28321702951927,12.539955424603267,7273.7534,73.740395,98.067986,4.609737,8.779032,0.95471394,2.3201318,0,0.0
2006-03-01,Italy,41.28321702951927,12.539955424603267,6599.6963,72.36003,132.98943,6.9182906,11.302613,2.9367366,2.6811793,0,0.0
2006-04-01,Italy,41.28321702951927,12.539955424603267,5261.5767,71.73288,188.59508,11.946891,17.189661,7.2786226,2.3412292,0,0.0
2006-05-01,Italy,41.28321702951927,12.539955424603267,3311.2227,67.77431,246.59427,15.958623,21.599539,10.69075,2.4864504,0,0.0
2006-06-01,Italy,41.28321702951927,12.539955424603267,3451.4568,60.17223,260.43222,19.67996,25.760017,14.042552,2.3725786,0,0.0
2006-07-01,Italy,41.28321702951927,12.539955424603267,4149.6416,63.34794,267.046,23.454182,29.618404,17.795618,2.283426,0,0.0
2006-08-01,Italy,41.28321702951927,12.539955424603267,7294.855,66.557465,222.16994,20.27611,25.868258,15.313341,2.5233417,0,0.0
2006-09-01,Italy,41.28321702951927,12.539955424603267,11810.015,71.96832,175.41144,19.113068,24.512892,14.225395,2.013012,0,0.0
2006-10-01,Italy,41.28321702951927,12.539955424603267,4139.5254,75.60902,120.21657,15.443452,20.444326,11.050231,1.9730635,0,0.0
2006-11-01,Italy,41.28321702951927,12.539955424603267,4188.5967,75.06525,81.92015,10.025198,14.678683,5.81553,1.9632092,1,367.0
2006-12-01,Italy,41.28321702951927,12.539955424603267,8436.938,76.17503,59.164692,7.170834,10.987559,3.776066,1.9087393,1,1263.0
2007-01-01,Italy,41.28321702951927,12.539955424603267,4327.032,77.24124,71.43554,7.02508,11.096082,3.338917,2.124985,1,1421.0
2007-02-01,Italy,41.28321702951927,12.539955424603267,7178.7705,75.70019,93.380905,7.412832,11.6653,3.4577959,2.2136724,1,1430.0
2007-03-01,Italy,41.28321702951927,12.539955424603267,8430.845,71.30425,137.3069,8.899108,13.415234,4.652405,2.6487029,1,1436.0
2007-04-01,Italy,41.28321702951927,12.539955424603267,2958.8835,67.8962,218.86899,13.728247,19.435728,8.301227,2.120757,1,1436.0
2007-05-01,Italy,41.28321702951927,12.539955424603267,8284.413,68.99457,241.13928,16.433865,21.87411,11.377725,2.5505438,1,1436.0
2007-06-01,Italy,41.28321702951927,12.539955424603267,6317.136,70.68781,251.05748,19.983126,25.423162,14.898097,2.4484494,1,1436.0
2007-07-01,Italy,41.28321702951927,12.539955424603267,1911.6969,57.283604,283.52606,22.53866,28.927834,16.301672,2.5853627,0,0.0
2007-08-01,Italy,41.28321702951927,12.539955424603267,5335.4585,65.17159,229.19383,21.680063,27.490618,16.197235,2.405067,0,0.0
2007-09-01,Italy,41.28321702951927,12.539955424603267,5838.1235,66.07859,186.7986,17.128687,22.882725,11.900557,2.2673492,0,0.0
2007-10-01,Italy,41.28321702951927,12.539955424603267,6731.812,72.11859,116.394005,13.389032,18.257742,9.031443,2.056527,0,0.0
2007-11-01,Italy,41.28321702951927,12.539955424603267,8042.48,70.27124,75.9081,8.092909,12.4034395,4.288068,2.3150806,0,0.0
2007-12-01,Italy,41.28321702951927,12.539955424603267,5159.616,71.40562,61.348774,4.805231,8.761306,1.3219131,2.150656,0,0.0
2008-01-01,Italy,41.28321702951927,12.539955424603267,7951.641,76.890564,64.790924,5.961822,9.952949,2.703189,1.9893807,0,0.0
2008-02-01,Italy,41.28321702951927,12.539955424603267,3023.069,72.182945,109.91252,5.8859773,10.89965,1.711556,2.0120373,0,0.0
2008-03-01,Italy,41.28321702951927,12.539955424603267,9364.48,72.19891,140.70624,8.07245,12.86437,3.949983,2.730444,0,0.0
2008-04-01,Italy,41.28321702951927,12.539955424603267,9017.7295,71.5302,185.48506,10.986233,16.037262,6.7191405,2.5673392,1,14.0
2008-05-01,Italy,41.28321702951927,12.539955424603267,8981.081,70.55841,225.97714,15.814082,21.10756,11.131204,2.3013525,1,26.0
2008-06-01,Italy,41.28321702951927,12.539955424603267,7973.1465,73.35485,246.9367,19.601208,25.047491,14.9297495,2.0435798,1,26.0
2008-07-01,Italy,41.28321702951927,12.539955424603267,4073.3,67.01345,271.5817,21.951418,27.875292,16.681139,2.2924767,1,26.0
2008-08-01,Italy,41.28321702951927,12.539955424603267,2543.3035,65.667244,248.17749,22.40215,28.651508,16.926113,2.1113477,1,26.0
2008-09-01,Italy,41.28321702951927,12.539955424603267,6841.29,69.58685,168.31148,17.413347,22.776073,12.781591,2.0565042,1,26.0
2008-10-01,Italy,41.28321702951927,12.539955424603267,7862.429,76.94926,119.91334,14.576821,19.630741,10.348483,1.8651339,0,0.0
2008-11-01,Italy,41.28321702951927,12.539955424603267,18121.195,79.62318,69.03282,9.307922,13.259274,5.901895,2.2188,0,0.0
2008-12-01,Italy,41.28321702951927,12.539955424603267,17467.438,78.5841,52.6137,5.123476,8.677952,2.25532,2.1689794,1,5.0
2009-01-01,Italy,41.28321702951927,12.539955424603267,13494.535,79.289665,57.979664,4.1685658,7.7112584,1.2284983,2.1259167,1,90.0
2009-02-01,Italy,41.28321702951927,12.539955424603267,9361.378,69.101776,101.28127,4.180786,8.775524,0.39300045,2.4423366,1,184.0
2009-03-01,Italy,41.28321702951927,12.539955424603267,10719.509,67.74104,148.3797,7.793665,12.672501,3.5657623,2.7537756,1,188.0
2009-04-01,Italy,41.28321702951927,12.539955424603267,12739.56,75.787895,174.10638,11.801352,16.595055,7.830802,2.400176,1,188.0
2009-05-01,Italy,41.28321702951927,12.539955424603267,2400.1067,64.87563,257.1064,17.479946,23.513191,11.992492,2.3057342,1,188.0
2009-06-01,Italy,41.28321702951927,12.539955424603267,8078.6704,68.23411,256.64633,19.385056,24.954035,14.322955,2.5503774,1,188.0
2009-07-01,Italy,41.28321702951927,12.539955424603267,3801.729,65.15724,276.378,22.294733,28.39089,16.787863,2.3923912,0,0.0
2009-08-01,Italy,41.28321702951927,12.539955424603267,2451.0679,66.2654,247.96098,23.341505,29.544659,18.015602,2.1460547,0,0.0
2009-09-01,Italy,41.28321702951927,12.539955424603267,9147.787,70.90109,173.1055,18.861149,24.287785,14.487857,2.1966822,1,2.0
2009-10-01,Italy,41.28321702951927,12.539955424603267,7767.958,73.164734,121.85006,13.108107,18.245615,9.051003,2.0972912,1,5.0
2009-11-01,Italy,41.28321702951927,12.539955424603267,10543.883,81.76038,71.72649,9.710807,13.748305,6.403322,2.1720064,1,6.0
2009-12-01,Italy,41.28321702951927,12.539955424603267,14134.727,79.18707,50.55451,5.303602,8.914759,2.2862315,2.4445221,1,10.0
2010-01-01,Italy,41.28321702951927,12.539955424603267,11108.915,76.79819,56.474724,3.322122,6.6684175,0.548959,2.1884441,1,13.0
2010-02-01,Italy,41.28321702951927,12.539955424603267,13386.559,77.87988,85.773346,5.0043974,8.904315,1.7432419,2.5846188,1,13.0
2010-03-01,Italy,41.28321702951927,12.539955424603267,7377.92,73.653244,139.9849,7.386784,11.878902,3.5294626,2.5158179,1,13.0
2010-04-01,Italy,41.28321702951927,12.539955424603267,6112.6123,71.02901,200.27849,11.554228,16.687279,6.9676833,2.321208,0,0.0
2010-05-01,Italy,41.28321702951927,12.539955424603267,12016.89,72.58724,213.98302,14.653262,19.486649,10.433192,2.599219,0,0.0
2010-06-01,Italy,41.28321702951927,12.539955424603267,8062.3965,69.36632,253.18729,19.12638,24.436762,14.314791,2.434895,0,0.0
2010-07-01,Italy,41.28321702951927,12.539955424603267,3404.9775,66.43131,275.95682,22.895218,28.790955,17.625689,2.357434,0,0.0
2010-08-01,Italy,41.28321702951927,12.539955424603267,5946.813,68.94016,239.42857,21.355038,27.058842,16.375353,2.2289178,0,0.0
2010-09-01,Italy,41.28321702951927,12.539955424603267,9300.728,71.95752,173.42,17.200747,22.63369,12.81587,2.1040938,0,0.0
2010-10-01,Italy,41.28321702951927,12.539955424603267,14173.712,76.614426,110.982635,12.52603,17.066008,8.927133,2.1756818,0,0.0
2010-11-01,Italy,41.28321702951927,12.539955424603267,22907.549,83.24401,63.65847,9.310352,12.777974,6.383113,2.2269244,0,0.0
2010-12-01,Italy,41.28321702951927,12.539955424603267,12096.978,75.97449,51.42097,4.249198,7.7770457,1.1721601,2.2099767,0,0.0
2011-01-01,Italy,41.28321702951927,12.539955424603267,5731.158,76.55613,63.954556,4.447111,8.088406,1.4567438,1.8882208,0,0.0
2011-02-01,Italy,41.28321702951927,12.539955424603267,7065.2793,69.470726,103.18055,5.6418386,10.371198,1.9737012,2.2267926,0,0.0
2011-03-01,Italy,41.28321702951927,12.539955424603267,12351.6,72.44633,145.75635,7.831353,12.36452,3.9804182,2.5201373,0,0.0
2011-04-01,Italy,41.28321702951927,12.539955424603267,3965.7031,63.600826,215.66786,12.973171,18.524992,7.895771,2.4073334,0,0.0
2011-05-01,Italy,41.28321702951927,12.539955424603267,5024.461,65.34295,257.12784,16.157396,21.975481,10.645429,2.4508314,0,0.0
2011-06-01,Italy,41.28321702951927,12.539955424603267,8691.996,72.57326,257.32706,19.523478,24.858047,14.691562,2.3459206,0,0.0
2011-07-01,Italy,41.28321702951927,12.539955424603267,6100.229,68.07861,263.6261,20.943752,26.485956,15.793746,2.4415658,0,0.0
2011-08-01,Italy,41.28321702951927,12.539955424603267,1410.0225,63.674313,258.15295,22.803856,29.075605,17.046623,2.114947,0,0.0
2011-09-01,Italy,41.28321702951927,12.539955424603267,6003.9404,68.34662,191.4662,20.263212,26.30137,15.14068,1.9691854,0,0.0
2011-10-01,Italy,41.28321702951927,12.539955424603267,7608.687,67.32186,132.38226,13.414382,18.876823,8.808999,2.1123643,0,0.0
2011-11-01,Italy,41.28321702951927,12.539955424603267,9043.307,74.86105,80.03857,9.482601,14.134464,5.8807387,1.8348452,0,0.0
2011-12-01,Italy,41.28321702951927,12.539955424603267,7388.572,73.90273,59.534576,6.151226,10.215408,2.754828,2.2043898,0,0.0
2012-01-01,Italy,41.28321702951927,12.539955424603267,3643.8513,68.718254,73.70886,4.0127745,8.5951185,0.23276412,2.0973697,0,0.0
2012-02-01,Italy,41.28321702951927,12.539955424603267,7219.042,67.230736,105.11695,2.3509345,6.9462805,-1.6718136,2.5044203,0,0.0
2012-03-01,Italy,41.28321702951927,12.539955424603267,2049.3484,61.548122,181.20966,10.156669,16.136076,4.9576855,2.279304,0,0.0
2012-04-01,Italy,41.28321702951927,12.539955424603267,12835.243,75.433136,185.72937,11.055962,15.750715,6.941696,2.5548499,0,0.0
2012-05-01,Italy,41.28321702951927,12.539955424603267,7994.9253,69.846756,242.33424,15.085781,20.654129,10.017351,2.327576,0,0.0
2012-06-01,Italy,41.28321702951927,12.539955424603267,3028.2366,67.18274,269.10068,21.073679,26.914536,15.556434,2.3145247,0,0.0
2012-07-01,Italy,41.28321702951927,12.539955424603267,4519.384,62.952168,269.58493,23.122782,29.218847,17.462591,2.516165,0,0.0
2012-08-01,Italy,41.28321702951927,12.539955424603267,2769.1487,60.849575,255.37999,23.838139,30.328386,17.994503,2.1750643,0,0.0
2012-09-01,Italy,41.28321702951927,12.539955424603267,11920.377,73.551346,169.48131,18.5089,23.724154,14.098664,2.148299,0,0.0
2012-10-01,Italy,41.28321702951927,12.539955424603267,12434.862,78.78415,116.56958,14.558506,19.420214,10.686797,1.9399904,0,0.0
2012-11-01,Italy,41.28321702951927,12.539955424603267,17774.22,80.34986,69.45017,10.626436,14.449351,7.461748,2.1176934,0,0.0
2012-12-01,Italy,41.28321702951927,12.539955424603267,8487.333,74.307785,57.808132,4.473858,8.404842,1.1275808,2.0669866,0,0.0
2013-01-01,Italy,41.28321702951927,12.539955424603267,11583.485,79.03066,61.807777,4.81297,8.537024,1.6666628,2.2044153,0,0.0
2013-02-01,Italy,41.28321702951927,12.539955424603267,9341.255,74.51366,95.427986,3.4472454,7.8193083,-0.19201626,2.4239783,0,0.0
2013-03-01,Italy,41.28321702951927,12.539955424603267,15688.949,77.86532,125.457275,7.3234468,11.39133,3.914695,2.5728402,0,0.0
2013-04-01,Italy,41.28321702951927,12.539955424603267,9890.943,74.332504,191.23798,12.252999,17.190733,7.9630466,2.3544397,0,0.0
2013-05-01,Italy,41.28321702951927,12.539955424603267,12745.71,73.70398,222.00441,14.400431,19.329945,9.931517,2.6290755,0,0.0
2013-06-01,Italy,41.28321702951927,12.539955424603267,4306.347,69.14486,270.98096,18.738894,24.389582,13.453858,2.3540566,0,0.0
2013-07-01,Italy,41.28321702951927,12.539955424603267,3461.5034,66.4475,276.70523,22.450169,28.436714,16.8469,2.2226331,0,0.0
2013-08-01,Italy,41.28321702951927,12.539955424603267,5133.5967,64.74893,246.35966,22.438662,28.49508,16.915161,2.2221992,0,0.0
2013-09-01,Italy,41.28321702951927,12.539955424603267,6542.427,71.40523,184.96143,18.499025,24.014679,13.658874,2.0417724,0,0.0
2013-10-01,Italy,41.28321702951927,12.539955424603267,10875.968,82.029816,110.12813,15.225619,19.45036,11.710732,1.9396788,1,11.0
2013-11-01,Italy,41.28321702951927,12.539955424603267,17616.568,77.543755,67.705124,9.437602,13.20272,6.280255,2.4620354,1,233.0
2013-12-01,Italy,41.28321702951927,12.539955424603267,8476.916,74.856445,63.16607,6.24216,10.694931,2.7541046,1.8875104,1,265.0
2014-01-01,Italy,41.28321702951927,12.539955424603267,18106.398,83.95288,55.841217,6.4929457,9.870705,3.4997265,2.3260193,1,297.0
2014-02-01,Italy,41.28321702951927,12.539955424603267,16945.703,81.401215,90.452965,7.5405054,11.338766,4.100414,2.461903,1,314.0
2014-03-01,Italy,41.28321702951927,12.539955424603267,9134.903,70.4385,158.62607,9.099955,14.1746645,4.57436,2.5005968,1,318.0
2014-04-01,Italy,41.28321702951927,12.539955424603267,8637.03,73.89239,191.5243,12.11355,17.17621,7.5950265,2.4198108,1,321.0
2014-05-01,Italy,41.28321702951927,12.539955424603267,6244.485,69.97824,237.11656,14.686349,20.066063,9.642037,2.4436905,1,321.0
2014-06-01,Italy,41.28321702951927,12.539955424603267,6840.4067,68.70433,261.0842,19.679142,25.484196,14.326928,2.4222226,1,322.0
2014-07-01,Italy,41.28321702951927,12.539955424603267,10797.442,74.820206,241.04022,20.437878,25.814068,15.663857,2.442316,1,334.0
2014-08-01,Italy,41.28321702951927,12.539955424603267,5222.997,74.2179,235.62106,20.804306,26.4244,15.94644,2.2269504,1,4284.0
2014-09-01,Italy,41.28321702951927,12.539955424603267,7533.521,77.03808,171.58177,18.234652,23.55126,13.751831,1.983556,1,8445.0
2014-10-01,Italy,41.28321702951927,12.539955424603267,5655.9746,77.241196,124.53535,15.341531,20.340298,11.204039,2.0222116,1,11315.0
2014-11-01,Italy,41.28321702951927,12.539955424603267,21216.773,84.00321,67.28057,11.665209,15.193439,8.456764,1.9849052,1,11899.0
2014-12-01,Italy,41.28321702951927,12.539955424603267,8149.223,78.45573,56.9811,6.8259997,10.232312,3.4999385,1.9906926,1,12033.0
2015-01-01,Italy,41.28321702951927,12.539955424603267,7255.9976,73.22693,70.655426,5.390187,9.662631,1.5169729,2.3546076,1,12033.0
2015-02-01,Italy,41.28321702951927,12.539955424603267,12334.95,74.871,96.17319,4.932549,9.209623,1.225258,2.5321696,1,12033.0
2015-03-01,Italy,41.28321702951927,12.539955424603267,10486.99,70.796844,149.50642,8.443101,13.030661,4.2471533,2.623816,1,12033.0
2015-04-01,Italy,41.28321702951927,12.539955424603267,4823.4443,66.57519,219.71983,11.7013855,17.156023,6.55476,2.5299199,1,12033.0
2015-05-01,Italy,41.28321702951927,12.539955424603267,5878.3135,72.1256,240.64679,16.579502,22.14362,11.393028,2.4518116,1,12033.0
2015-06-01,Italy,41.28321702951927,12.539955424603267,5505.4297,70.61863,273.91104,20.152966,25.992176,14.683477,2.2439566,1,12033.0
2015-07-01,Italy,41.28321702951927,12.539955424603267,1911.3098,66.10316,294.3609,24.776777,30.920118,19.011263,2.2827785,1,12033.0
2015-08-01,Italy,41.28321702951927,12.539955424603267,6798.7935,70.09044,242.19576,22.64201,28.52465,17.394014,2.1192176,1,12033.0
2015-09-01,Italy,41.28321702951927,12.539955424603267,7378.23,69.81522,178.47603,18.364895,23.551083,13.732265,2.3005233,1,12033.0
2015-10-01,Italy,41.28321702951927,12.539955424603267,16185.971,80.79256,107.917,13.773785,18.07651,10.131207,2.0618186,1,12033.0
2015-11-01,Italy,41.28321702951927,12.539955424603267,4834.024,77.275276,85.65414,10.054632,14.879529,6.1026616,1.945435,1,12033.0
2015-12-01,Italy,41.28321702951927,12.539955424603267,363.6903,79.94488,69.66324,6.8253164,11.506745,3.142882,1.3954663,1,12033.0
2016-01-01,Italy,41.28321702951927,12.539955424603267,7249.7495,76.90364,68.13147,5.358648,9.321875,1.920633,2.3140798,1,6.0
2016-02-01,Italy,41.28321702951927,12.539955424603267,15615.71,79.891304,88.088135,7.5231934,11.211632,3.9772916,2.7256825,1,6.0
2016-03-01,Italy,41.28321702951927,12.539955424603267,8406.943,74.76954,139.99535,8.037392,12.445132,3.8414755,2.6183946,1,6.0
2016-04-01,Italy,41.28321702951927,12.539955424603267,5438.14,71.522575,191.49464,12.7616005,17.902246,7.9738665,2.507482,1,6.0
2016-05-01,Italy,41.28321702951927,12.539955424603267,10787.819,73.184845,227.6625,14.506671,19.511477,9.907424,2.5200348,1,6.0
2016-06-01,Italy,41.28321702951927,12.539955424603267,7498.3345,73.978745,246.75449,19.01376,24.506353,14.074033,2.3172414,1,6.0
2016-07-01,Italy,41.28321702951927,12.539955424603267,4118.7812,67.33797,267.29938,22.549824,28.61445,16.830652,2.2705328,1,6.0
